SpotID,Paths,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
,,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,Controls,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PCS_PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD,PTSD
374,"'92,64'",-0.512118735,-0.462614435,-0.230154163,-0.174533695,0.10144269,-0.368548637,-0.424489867,-0.338176507,-0.230806146,-0.113786922,0.001339743,0.009515746,-0.206325031,-0.528009934,-0.144497933,-0.077220324,-0.235599852,-0.12721513,-0.022148313,-0.329523549,-0.174259099,-0.330138986,-0.288691392,-0.067422516,-0.074623192,-0.353432345,-0.349317598,-0.217207041,-0.504341035,-0.499097332,-0.36168162,-0.4106935,-0.289618837,-0.365657556,-0.021204377,0.155255315,0.012614736,-0.389594695,-0.348742648,0.061164153,-0.133922284,-0.020725809,-0.408731044,-0.266011725,-0.253794444,-0.178485085,-0.279716364,-0.107942468,-0.03110255,0.005519894,0.060767117,0.177100365,0.204772107,-0.084699064,-0.052433821,-0.198158051,-0.379640595,-0.406112093,-0.191061371,0.01415877,-0.192381494,-0.189258491,-0.169169789,0.095624017,0.167206922,0.037534151,0.0939605,-0.126538475,-0.176015015,-0.040178848,0.041215683,0.098016529,-0.035179886,-0.055913981,-0.000573748,-0.293109398,-0.210186128,-0.053592667,-0.06956588,-0.20430246,-0.411215633,-0.379543823,-0.141010831,-0.060139637,0.078852219,0.203133924,-0.289972215,-0.368954653,-0.426526907,-0.274893735,-0.172795998,-0.286232168,-0.171096759,-0.249440196,-0.246033066,0.199066083,-0.019134204,-0.064471521,0.007951452,-0.080661766,-0.136263671,-0.084559012,-0.113325349,-0.211390978,-0.224525422,-0.057496883,-0.19276017,-0.074961018,-0.076739566,-0.041205274,-0.043994758,-0.325252936,-0.195050598,-0.219571506,-0.155018103,-0.072047852,-0.404502227,-0.431733998,-0.061246278,0.011801681,0.124638999,0.029110037,-0.006674296,-0.212184906,-0.268912401,-0.018590778,-0.022362949,-0.023225554,0.012681985,-0.154332036,-0.03575304,-0.04391813,-0.328510074,-0.166725415,-0.304068071,-0.163645645,-0.42356692,-0.371214604,-0.194526602
375,"'92,72'",0.41584595,0.434402207,0.853609667,0.849495463,0.479805359,0.476408411,0.578812008,0.679345705,0.7668662,0.639180185,0.49982222,0.552671245,0.565338648,0.745491657,0.871010307,0.579380012,0.634646797,0.252664936,0.323712109,0.824009625,0.798569827,0.751213101,0.747461672,0.764552499,0.706031939,0.652041631,0.626393214,0.499213946,0.341570761,0.335161037,0.642974072,0.6482178,0.554454573,0.499146276,-0.083956245,0.830878589,0.687066857,0.668031204,0.743655326,0.654312199,0.759443813,0.757613455,0.484093844,0.73858589,0.692082914,0.383717569,0.358606918,0.176226126,0.174184976,0.595782877,0.607308618,0.447954122,0.380240095,0.358975367,0.35005911,0.645809033,0.434699734,0.470772947,0.669502408,0.491636599,0.536182329,0.537869337,0.528322825,0.308426508,0.350452765,0.416337485,0.353607586,0.481591251,0.476487977,0.487611735,-0.014012108,0.245333893,0.697625855,0.700664919,0.458699076,0.773058018,0.71633512,0.750197257,0.79699684,0.387495649,0.637961226,0.664735626,0.788951347,0.722941325,0.536581696,0.499403299,0.505796423,0.507983844,0.550629375,0.481812856,0.547496089,0.484900527,0.200584747,0.17209927,0.514039732,0.661264643,0.57417472,0.731063686,0.712006053,0.397609409,0.523562257,0.531159948,0.496763275,0.667141294,0.684207278,0.676371157,0.750181949,0.570070479,0.570956311,0.454958111,0.456156255,0.489223664,0.543559913,0.587246303,0.534002699,0.51446151,0.783664452,0.807029225,0.605363968,0.157127497,0.322393755,0.477554586,0.552562824,0.47826882,0.471147846,0.474166726,0.533823387,0.292432692,0.337242021,0.419951153,0.587809519,0.640523061,0.333737003,0.514262389,0.348562197,0.127833492,0.250339649,0.356925963,0.643040264
376,"'92,80'",-0.228528752,0.071958728,-0.06495928,-0.051709451,-0.301897004,-0.25169649,-0.019018753,0.048224272,-0.123686246,-0.027427764,-0.003887731,0.00768867,0.083732596,0.286766472,-9.62E-05,-0.217185087,-0.319274879,0.050381667,0.035680779,0.365769945,0.170081152,0.218697359,0.239439607,0.083368421,0.004889671,-0.140809056,-0.125285358,-0.082236172,0.062370323,-0.007593391,0.015778422,-0.002896446,0.077698655,0.001349785,-0.15149794,0.215069127,0.112976604,-0.207455775,-0.366631255,-0.085863977,-0.166542809,0.034126876,0.155420596,0.058808244,-0.14740119,-0.160231597,-0.190929985,-0.32474021,-0.268804431,-0.224594943,-0.240612285,0.199734342,0.166933229,0.085430914,0.084563204,-0.016622396,-0.19298677,-0.259950283,-0.091384491,0.101214887,-0.333388396,-0.297183859,-0.097633037,-0.350990198,-0.345597251,-0.410117596,-0.356039853,-0.035103461,0.02988663,-0.383683854,0.063911079,-0.049994676,0.005822528,-0.057880189,-0.084147217,-0.424172606,-0.24265396,-0.085119504,-0.121913521,-0.074710394,0.262308277,0.053017595,0.033635463,-0.149427524,-0.060893629,-0.012847419,-0.037768503,-0.071500149,0.240925436,0.15983436,-0.044990866,-0.061174809,0.069328568,0.003970569,-0.590855423,0.046679142,-0.111627995,-0.185713471,-0.157357803,-0.190579607,-0.271860622,-0.089161423,-0.111231314,-0.139840497,-0.200262317,-0.386715102,-0.241659121,0.095736996,0.094193318,-0.184973773,-0.184340718,-0.178919404,-0.246150009,-0.234886236,-0.215518044,-0.308031605,0.015613428,-0.004668845,0.200388136,-0.260392144,-0.148676596,-0.3175996,-0.312879753,0.146413067,0.01567766,0.024561452,0.033287263,-0.074588909,-0.075586047,-0.196689183,-0.174224603,-0.156072595,0.170944479,0.057692133,-0.157099675,-0.158590771,-0.066095889,-0.285803079,0.020841408
377,"'92,82'",0.354310383,0.304786733,0.920002412,0.913495849,0.539271834,0.272315799,0.674386774,0.638733643,0.742292114,0.718108796,0.170091471,0.312258483,0.270158506,0.496196376,0.647297741,0.473359696,0.502561742,0.778608827,0.792496293,0.793134854,0.784513964,0.652626688,0.712646037,0.741153114,0.725600041,0.477342058,0.484352539,0.740446418,0.450203793,0.538322199,0.696228407,0.700003286,0.397632771,0.412445011,0.540225176,0.356595504,0.635909747,0.584672456,0.593353084,0.441672579,0.687452049,0.760230815,0.609975147,0.579489204,0.615664266,0.291045941,0.245520303,0.141601651,0.124096219,0.261516141,0.114027711,0.657438108,0.607387081,0.71898205,0.661704623,0.752958441,0.302558426,0.368932581,0.486243102,0.007372364,0.327420156,0.377226166,0.346858416,0.448275406,0.439495813,0.631574671,0.498267298,0.691984835,0.738058722,0.484427948,0.232355066,0.153969416,0.47033392,0.43077009,0.489167356,0.884995688,0.840400178,0.802685646,0.796617635,0.486725835,0.584343305,0.698779434,0.538828658,0.579661153,0.142496646,0.089897488,0.430271222,0.335027697,0.413951752,0.461295977,0.36924945,0.611217523,0.63867109,0.659522519,0.22676589,-0.22824875,0.063458585,0.301557093,0.255194082,0.820467707,0.860430391,0.098053108,0.051847369,0.722031547,0.720875218,0.682425782,0.731082266,0.126396082,0.12579336,0.295987761,0.300659531,0.722201292,0.492477836,0.528986036,0.632908555,0.666702668,0.649794091,0.602852826,0.564060454,0.385415728,0.386634147,0.250093652,0.196478932,0.716806811,0.7571752,0.557367419,0.575647964,0.563907442,0.562121587,0.275310569,0.761892572,0.731728338,0.268997243,0.651196478,0.528054101,0.577863707,0.572417983,0.49614629,0.778499416
378,"'92,84'",0.240985872,0.387411161,0.89139577,0.886776118,0.364196258,0.135218595,0.462737697,0.43635852,0.608793367,0.502310208,0.577278656,0.522678975,0.49481767,0.68500607,0.325458841,0.517492741,0.448391184,0.685467409,0.699161571,0.702671072,0.677861986,0.664811949,0.650263415,0.645624673,0.603227508,0.295881535,0.351524586,0.561022776,0.008195775,0.054397104,0.31712385,0.417204261,0.505902893,0.468044676,0.234144418,0.699759419,0.423259033,0.402688929,0.40986593,0.63361134,0.71513508,0.736665183,0.631494944,0.6028256,0.557604225,0.214965767,0.256926971,0.398965775,0.424224122,0.417936792,0.357926164,0.608950686,0.553949311,0.360383878,0.363796302,0.275693411,0.434438017,0.3974642,0.307175899,-0.081052846,0.081437918,0.091099239,0.347584515,0.15206375,0.07687862,0.444284943,0.288796541,0.545735084,0.610113647,0.233233603,0.266060046,0.21381403,0.198078051,0.148962272,0.659318264,0.552212291,0.499215713,0.283790379,0.325276877,0.430743584,0.68295335,0.598439302,0.538877091,0.508944915,0.214871562,0.349665889,0.326682129,0.327260272,0.379660218,0.198676322,0.352840487,0.13256775,0.663194525,0.693726601,0.567595206,0.144837244,0.101750401,0.368895435,0.231484805,0.262743653,0.215874202,0.258986763,0.241756443,0.691929476,0.687977266,0.53841948,0.492091995,0.264165877,0.265597086,0.261863034,0.262902523,0.550775632,0.184732582,0.214852753,0.358704735,0.29311587,0.558465246,0.582474784,0.623691474,0.411947941,0.272804809,-0.070484286,-0.083432517,0.178867317,0.257548108,0.450327599,0.462472897,0.22467943,0.071118301,0.097014585,0.439953352,0.402835459,0.465380268,0.304186667,0.342326171,0.40839821,0.31898215,0.692321525,0.578739444
379,"'92,88'",0.303453563,0.192692612,0.354223728,0.383871141,-0.117950603,0.105377805,0.127003534,0.19771645,0.302191343,0.134264767,0.290618435,0.334792349,0.241246711,-0.046245739,-0.055647127,0.071919922,0.215835886,0.55397612,0.571098468,0.539140982,0.535702113,0.38656104,0.507013022,0.065814142,0.039026643,-0.092347521,-0.09968561,0.085800753,0.06896744,0.056087378,0.206183625,0.143797392,0.065954762,0.254899278,-0.155087771,-0.093395383,0.270874334,0.153318072,0.248451464,-0.041238766,0.128209327,0.386461149,0.401833934,0.382659479,0.394918079,0.071774477,-0.1007522,0.2831364,0.283768434,0.135710153,0.126570063,0.190564672,0.092535087,-0.345698014,-0.298635023,-0.194835269,0.180293051,0.297863742,-0.184362068,-0.127433538,0.10728872,0.10278483,-0.34815976,0.067133122,0.019684394,-0.147544847,-0.159139878,0.452181676,0.489313701,0.007111056,-0.007513889,-0.081348609,0.020754542,0.08927773,-0.142702467,0.251917975,0.160496685,0.142281261,0.052136742,-0.0363556,0.105842485,0.235955916,-0.019725586,0.096280526,-0.078974699,-0.066019677,0.28979673,0.19704808,-0.025927464,-0.013376086,0.406241436,0.014379614,0.333582269,0.449765874,0.291057433,-0.171840015,-0.136901161,0.151236651,0.05924724,0.58818412,0.577947567,-0.086916196,-0.10494002,-0.029319375,0.035107972,0.314740884,0.342421168,0.182143532,0.184379869,-0.223969509,-0.22421883,0.484810555,-0.068441748,-0.030550114,0.061027737,-0.074182587,0.490186835,0.561367242,0.27100141,-0.522226425,-0.307008179,0.030724148,-0.113929748,-0.084374841,-0.137654723,-0.086503858,-0.042919122,0.119664967,0.210082559,-0.124479264,-0.03834898,0.060190722,-0.215900779,-0.053524648,0.192744797,0.232509023,-0.009087954,-0.117462718,0.386176464
380,"'93,12'",0.252157357,0.307414276,0.060815008,0.085761233,-0.165471336,0.350737761,0.595325361,0.595510389,0.330163518,0.262558015,0.10108323,0.057096175,0.404511216,0.222472939,0.145364405,0.156398945,0.434475356,0.386988893,0.233929833,0.020473955,0.041555172,0.199702643,0.188458858,0.528394213,0.628455157,0.422417891,0.291532792,0.244207668,0.112300827,0.276526535,0.36138054,0.341248418,0.186150061,0.247910007,0.454376576,-0.124425869,-0.205935305,0.306826055,0.285447878,0.322393891,0.391449676,0.347828418,0.207091272,-0.238436529,-0.174383499,-0.021923822,-0.236244247,-0.201926734,-0.22786435,0.217930153,0.17266132,0.396579116,0.432576872,0.158901868,0.058202732,0.273820292,0.148293483,0.128992128,0.333436806,0.663335002,0.334273243,0.320658466,-0.076568989,0.294122746,0.388744661,0.215006677,0.394580295,0.024207998,0.051475535,-0.159384937,0.083693373,0.127402003,0.287102583,0.420478801,0.447310116,0.504013301,0.502976923,0.286626726,0.270049817,0.3916965,0.006173691,-0.169786227,0.474641542,0.584610119,0.467600657,0.372417906,0.372518526,0.461144023,0.278554383,0.426833464,0.543683773,0.160373816,0.345302464,0.369692999,0.374941057,0.045450046,0.031405936,0.597308339,0.436458892,0.155877929,0.41054858,0.264826444,0.19919165,0.154465759,0.268235042,0.535929637,0.494443486,-0.034429308,-0.03418267,0.203977728,0.204920023,0.253725042,0.029439267,0.194986235,0.13183456,0.29408086,0.04381995,0.210365788,0.133453925,0.173994325,0.193997811,0.065708337,-0.12762647,0.034417865,0.309736972,0.098121686,0.063250674,0.23173597,0.298141999,0.318237042,-0.018862242,-0.113967039,0.050456494,-0.042245476,-0.066585466,0.089826013,-0.278736939,0.063333795,0.465933616
381,"'93,15'",-0.29666477,-0.190979103,-0.237548261,-0.33773894,0.209761395,-0.310585324,-0.403437563,-0.223968193,-0.324963649,-0.080518515,-0.127018577,-0.176914058,-0.123570873,-0.28156067,-0.295443231,-0.464684056,-0.498150344,-0.153804588,-0.102457532,-0.207076666,-0.160016857,-0.247905565,-0.24132705,-0.005688975,-0.081270707,-0.3281314,-0.293172451,-0.324317086,-0.256890787,-0.241043728,-0.385002263,-0.398820832,-0.312118625,-0.356682138,-0.093903013,-0.003252343,-0.041625438,-0.286206517,-0.407893804,-0.228730581,-0.110243776,0.102327818,-0.172539958,-0.330117713,-0.344997271,-0.27995489,-0.182737894,0.013741248,-0.130050313,-0.133426244,-0.071579218,0.088570216,-0.006939848,-0.202884448,-0.165807776,-0.034689348,-0.213879915,-0.301428807,0.09230552,-0.021376477,-0.50839533,-0.41320345,0.045395038,-0.259658791,-0.294917468,-0.316720359,-0.389169884,-0.269582518,-0.275006705,-0.013490177,-0.25415199,-0.431429996,-0.417347898,-0.495491029,-0.231720758,-0.143869132,-0.030829549,-0.147995884,-0.210102576,-0.175852483,0.03274902,-0.019674869,-0.116325332,-0.173487918,-0.060905758,0.025539179,-0.435724992,-0.356367589,-0.172353545,-0.198017293,-0.568773115,-0.191430538,-0.341439258,-0.317487036,-0.437246847,-0.415727935,-0.280544096,-0.263563283,-0.148592352,-0.159704023,-0.160078789,-0.321214248,-0.327466675,-0.191263355,-0.231948477,-0.408044533,-0.379532437,-0.502246755,-0.502967287,-0.077080617,-0.077255644,-0.341642994,-0.317934969,-0.213433113,-0.096707014,-0.149792258,-0.208473503,-0.130185562,-0.073212949,-0.14514946,-0.093065188,0.098994243,0.319618663,-0.141974822,-0.20964854,-0.308921209,-0.307705282,-0.269402432,-0.324730125,-0.242164123,0.008484974,-0.137724187,0.088902216,0.238868995,0.007123446,-0.010630882,-0.01575857,-0.111513287,-0.394264748
382,"'93,20'",0.013627054,0.112177582,0.13113206,0.048910983,-0.119870781,0.166913182,0.511199498,0.331401273,0.283213226,0.244826128,-0.065939811,-0.044571358,0.161607186,0.245844147,0.266035646,0.094217469,0.137003529,0.244998983,0.266207529,-0.049100491,0.078439166,0.159206136,0.342091955,0.257945876,0.151293353,-0.356194456,-0.260193333,0.217657613,0.058368107,0.231944583,0.344094457,0.31573857,0.078000038,-0.010078531,-0.159669236,0.148198536,0.135298463,0.352010856,0.360106577,0.306130973,0.476593152,0.433203657,0.238813264,-0.23267091,-0.15114951,0.022929961,0.10559217,0.049049383,0.017549689,0.338629235,0.5062559,0.021659166,-0.05161177,0.329423528,0.171330736,0.308423848,0.188347269,0.188660221,0.147624671,0.497706115,0.36559519,0.226066184,0.316215464,0.469781949,0.503871769,0.393803243,0.324973562,-0.094898055,0.0603886,0.087540248,-0.146134994,-0.167792071,0.137400539,0.182004456,0.348657808,0.380228691,0.32426609,0.436498066,0.46303892,0.200313148,-0.097960789,-0.04945387,0.579634155,0.535612573,0.191136919,0.392259756,0.452513694,0.295733867,0.293732228,0.291933673,0.378189394,0.379502661,0.429144982,0.401581978,0.117072503,0.079875358,0.181495223,0.26244812,0.251657872,0.165939879,0.332774651,0.237920177,0.105297654,0.156719583,0.230879257,0.515969564,0.49224214,0.141507318,0.143601454,0.015888945,0.014560174,0.369734261,-0.193900671,-0.02702782,0.121758724,0.231797881,0.253242712,-0.007152355,0.324534165,0.301927565,0.008184578,0.313983992,0.263716671,0.131252138,0.137641386,0.355295966,0.408245626,0.167824581,0.121697034,0.256181904,-0.052203903,-0.044208186,-0.22755534,-0.144264976,-0.013183573,0.048963065,-0.065663867,-0.119279422,0.484453015
383,"'93,31'",-0.234425477,0.08807677,0.000198175,-0.038108602,-0.183370232,-0.039067683,-0.416317981,-0.060606965,-0.365269867,-0.316594733,-0.1806705,-0.163955191,-0.421521028,-0.169737098,-0.230541524,-0.393001824,-0.326315446,-0.153460026,-0.180458942,-0.220611933,-0.254873574,-0.048938537,-0.130731413,-0.554182221,-0.642874665,0.470989277,0.370320015,-0.158575537,-0.130183622,-0.33349361,0.037369966,0.072069103,-0.043255141,-0.062269688,0.149769485,-0.049199036,-0.218487209,-0.339624337,-0.412441579,-0.350747003,-0.238263548,-0.171321585,-0.273162734,-0.228065352,-0.216844004,-0.138992925,-0.173275646,-0.10485908,-0.028849828,-0.029013927,-0.160747665,-0.167408154,-0.277655139,-0.139676109,-0.108973419,-0.39038398,-0.359037248,-0.300599185,-0.147540202,-0.422545396,-0.33952506,-0.183623946,-0.490661069,-0.170335113,-0.036910963,-0.209157098,-0.399737205,-0.161429348,-0.227133496,-0.232607838,-0.216313676,-0.198677021,-0.142253259,-0.17671268,-0.147508237,-0.416762019,-0.386147909,-0.270216877,-0.383302873,-0.253685787,0.088420786,-0.037490045,-0.305656947,-0.361209594,-0.457030152,-0.280823735,-0.513799658,-0.427877508,-0.011557239,-0.228076163,-0.078255332,-0.077162143,-0.219923986,-0.17929593,-0.247695998,-0.415984192,-0.118119674,-0.511207426,-0.423728001,-0.066973768,-0.089360285,-0.295988428,-0.166482495,-0.208161798,-0.236812041,-0.302858078,-0.262677768,-0.067975886,-0.068980581,-0.397599878,-0.397486228,-0.26104667,-0.506749177,-0.425922086,-0.395872955,-0.176894377,-0.2978447,-0.158994456,-0.580072887,-0.530218067,-0.521452928,-0.500142987,-0.341930574,-0.376501757,-0.365229882,-0.236993711,-0.179433416,-0.274213698,-0.126730633,-0.383614153,-0.240245656,-0.162958636,-0.115650661,-0.372505937,-0.384448543,-0.430236298,-0.254754087,-0.141062371,0.010608669
384,"'93,33'",0.17555506,0.214090709,-0.374137217,-0.395677407,-0.006846757,-0.344335758,0.16349686,0.131412507,-0.099067162,-0.063227875,-0.312973856,-0.251595065,-0.457232052,-0.342290684,-0.218048086,-0.224622125,-0.386832885,-0.052032094,-0.123619253,-0.34325124,-0.259803185,-0.019344638,-0.090346939,-0.06920091,-0.423318062,-0.360008633,-0.17855961,0.116508745,0.097676249,-0.066678518,-0.2822232,-0.232794624,-0.225846161,-0.198994096,0.007239698,0.26065303,0.001528764,-0.050442126,-0.262571932,-0.378859424,-0.161433876,0.141253769,-0.290680737,-0.20411174,-0.068654977,-0.233400975,0.050872243,-0.101174223,-0.106687794,-0.219757558,-0.332214477,-0.225085073,-0.352674676,-0.178081418,-0.149152125,-0.125793407,-0.15318853,-0.305614432,-0.075222644,0.133746396,-0.097384378,-0.283212286,0.214447572,-0.117131802,-0.111495691,-0.015731803,0.024413357,-0.179501692,-0.206455689,0.302707536,0.259404439,0.257946667,-0.402691587,-0.353901072,0.522529507,-0.419174308,-0.335040239,-0.081034091,-0.241656721,-0.017137077,-0.122093293,-0.231362621,-0.124604556,-0.095005823,-0.320002492,-0.283233351,0.025201852,-0.051104082,0.058538951,-0.027766394,-0.429375093,-0.041865887,-0.311051711,-0.255952617,-0.140273249,-0.171783668,0.000623789,-0.25407276,0.000855224,-0.013007222,0.008515608,-0.166266369,-0.200837358,-0.012545433,-0.173371225,-0.207328931,-0.123966641,-0.338829257,-0.340100569,-0.153016963,-0.156977183,-0.039406349,-0.25657387,-0.438545959,-0.008839738,-0.132293047,-0.189625254,-0.230645029,-0.076689499,0.402482816,0.433858685,0.29789398,0.413049854,-0.155505578,-0.260718771,-0.057459993,-0.072357884,0.161839009,0.137423982,-0.115034501,0.059309619,-0.137131654,0.391595039,0.179991924,-0.074706566,-0.122635877,0.133475874,0.398381675,-0.334214285
385,"'93,36'",0.324659964,0.271912199,-0.229353749,-0.081372542,-0.348907506,0.070981006,0.055717869,0.05247027,-0.031670396,-0.087526768,-0.014733241,-0.054869126,0.168277647,-0.159301525,-0.194641262,-0.043761718,0.240093778,0.092511314,0.14594371,-0.109864055,-0.174771377,-0.016664736,-0.140518783,0.107142406,0.088210234,0.436094531,0.510839794,-0.075029827,-0.051978751,0.085484415,-0.401318857,-0.356728784,-0.015886125,0.109861574,0.079296484,-0.069238955,-0.143772332,-0.126563925,0.008125991,-0.038203499,0.114214609,0.169107765,-0.047512053,0.245510698,0.225911568,0.094032994,0.264631707,0.173485134,0.090072505,0.230399277,-0.046240029,0.129994453,0.18215855,-0.36778715,-0.41776511,-0.110057353,0.204786354,0.248591859,-0.010928636,-0.304313063,0.100086636,0.136555969,-0.058769736,0.118887462,0.367966505,-0.175919182,-0.196086461,0.095995849,0.076130962,0.086096221,-0.148572145,-0.068861862,0.0520647,0.116028803,0.277363586,0.147210177,0.130673824,-0.274678226,-0.181822494,0.01996405,-0.088970981,-0.264210772,0.2537938,0.378846137,0.055191011,-0.101035198,-0.342656695,-0.132497428,0.18779726,0.209980436,0.105013223,0.218915537,-0.147784491,-0.132173225,0.243683797,0.097944182,-0.063763769,0.276008021,0.110829365,-0.042103184,-0.081367741,0.103068564,0.27470765,-0.132049519,0.067131435,0.161153686,0.123791474,0.441617032,0.441038335,-0.308292226,-0.308909997,-0.007961227,-0.062498197,-0.091459087,-0.01788254,0.039309858,-0.405616149,-0.266498891,-0.181496824,-0.037953234,-0.128392817,-0.16163119,-0.043825699,-0.375164097,-0.386779869,-0.263478967,-0.256608907,0.062742137,0.173804948,0.226659569,-0.283437994,-0.121413687,-0.118722113,-0.501728163,-0.155192296,-0.197844656,-0.235503519,0.069681919,-0.211207525
386,"'93,49'",0.389992305,0.279931445,-0.021391253,0.069262974,-0.367877331,0.148992957,0.100385255,-0.057695871,-0.109958462,-0.144560787,0.031954273,-0.039056127,0.08793172,-0.154793315,-0.20671059,0.025559865,0.013895001,0.015045629,0.082844376,-0.305790781,-0.160280049,-0.075499041,-0.031374453,0.128902892,-0.043215285,-0.392803651,-0.254229854,-0.178063925,-0.116758822,0.101805397,-0.336023827,-0.293437507,-0.034552654,0.0019058,-0.265205187,-0.244740232,-0.205656134,-0.067237739,0.048178249,0.064534949,-0.029666675,0.090812208,-0.149222082,0.207777317,0.195775989,0.03978839,0.167304691,0.195476264,0.125254132,0.217124158,0.219468582,-0.023812934,0.027705439,-0.280633188,-0.407493187,0.012110099,0.211086382,0.184722782,0.080407116,-0.141809365,0.204607251,0.114467329,0.274490238,0.105695383,0.301006304,-0.138954154,-0.374211936,-0.10832284,-0.059659871,-0.033739083,-0.001836867,-0.154274478,-0.026121709,0.02465356,-0.264461364,0.177658709,0.158345304,-0.407025987,-0.379458399,0.028112562,-0.44791091,-0.448505683,0.205708831,0.328271712,-0.227480777,-0.082604387,-0.249950098,-0.434438604,-0.19328866,-0.046733458,-0.148486692,0.039077062,-0.209659458,-0.040975773,-0.170755963,-0.05155465,-0.194214916,0.193468821,0.007084441,-0.127151741,-0.184112749,-0.067121954,-0.052662576,-0.131047412,0.02545907,0.078203485,0.122172192,-0.08978151,-0.090478865,-0.398349237,-0.400890754,-0.071705821,-0.114777745,-0.323801097,-0.131857916,-0.064722401,-0.424833163,-0.37578527,-0.259552761,-0.174279234,-0.160797959,-0.198446247,0.089716996,-0.313105631,-0.374469304,-0.178405951,-0.106614225,0.09295264,0.169357444,-0.007139588,-0.115597147,-0.063899655,-0.444209572,-0.37322491,-0.291030848,-0.311272976,-0.228325201,-0.054336508,-0.13367558
387,"'93,67'",0.470256162,0.303266,0.109060703,0.14477592,-0.361193826,0.140906421,0.165833179,0.070748677,0.032573149,0.097587838,-0.028099373,-0.118927563,0.073401572,-0.2619226,-0.240841976,0.14613771,0.235006222,0.175253429,0.224682627,-0.363835823,-0.259282941,-0.130926171,-0.14134611,-0.05718633,-0.054795039,-0.213783623,0.022113007,-0.139020681,-0.033854789,0.091375874,-0.272371288,-0.325571105,-0.032833249,0.012806155,0.045698411,0.029983601,-0.011004046,0.107604275,0.338398751,0.031892403,0.051667645,0.143415675,-0.015685723,0.126401056,0.15719295,0.03268835,0.165368836,-0.082307084,0.043257476,0.349932614,0.063047837,0.299358665,0.347510546,-0.186359565,-0.301699866,-0.051318595,0.275041763,0.260850869,-0.122730186,-0.286456727,0.354272448,0.271942927,0.134598627,0.186585093,0.382177418,-0.046820893,0.125088494,-0.114184687,-0.066475402,0.133136305,-0.128759697,0.006637721,-0.090006496,-0.029899621,0.070124912,0.157967028,0.099831807,-0.012015178,0.01858983,0.041901047,-0.338391825,-0.346683972,0.38436089,0.42513935,0.028249819,0.152859392,-0.027268661,-0.118183936,0.196053765,0.213890936,0.280448152,0.118803044,-0.099119726,-0.05264252,0.375167455,-0.034913293,-0.024585288,0.271536387,0.05891167,-0.002927111,5.02E-05,0.141469178,0.169481806,-0.185979296,-0.225772978,0.177737624,0.235279541,0.010234804,0.009045699,-0.327325936,-0.327667981,-0.054156516,0.09312355,-0.068249313,0.082102946,0.020948608,-0.531439601,-0.480287179,-0.078263631,0.13216168,0.111437475,0.084380585,0.155884198,-0.197722816,-0.228771917,-0.33139299,-0.347670145,-0.078226722,0.030254642,0.086452791,-0.168112834,-0.25738381,-0.01708394,-0.06740064,-0.21298057,-0.136601141,-0.192471653,-0.081702606,-0.232275474
